,text,label
2239,Would I be able to top up as much as I can?,60
2240,Do I have a limit to the number of top-ups per day?,60
2241,need to know if there is a maximum i can top up,60
2242,How many top-ups am I allowed to do?,60
2243,How much is ok for me to top up with?,60
2244,What is the maximum I can top up?,60
2245,what is the most money i can top up?,60
2246,Are there any top-up limits?,60
2247,Is there a limit to the top-ups someone can do?,60
2248,What is the greatest number of times that I can top-up?,60
2249,Tell me if there is a limit to top-up.,60
2250,Is there a top-up limit that I have to stay under during a given period of time?,60
2251,How much am I allowed to top-up?,60
2252,Is there a limit on how much I can top up?,60
2253,Is there a limit to how much I can top-up?,60
2254,Is there a limit for the amount I can top up?,60
2255,what is the limit for top-ups?,60
2256,How much can I top up in a day?,60
2257,Do top-ups have limits?,60
2258,Is there a limit to how much I can top up?,60
2259,Please tell me the limit to topping-up.,60
2260,Do top-up limits exist?,60
2261,I would like to know how much I can top-up.,60
2262,Whats the limit on my top up,60
2263,Are there any top-up limits that I must follow?,60
2264,Can I top-up any amount I wish on any given day?,60
2265,Is topping up unlimited?,60
2266,What is the highest amount of top ups I'm allowed?,60
2267,is there a limit for top up?,60
2268,Can I set my own top-up limit?,60
2269,What are the rules for a top-up?,60
2270,How often can I top up?,60
2271,What is the highest amount I can top-up?,60
2272,What is the most that I can top-up to a card?,60
2273,What limits are the to top-ups?,60
2274,How many times can I make a top-up?,60
2275,Whats the max I can top up,60
2276,What is the maximum top up?,60
2277,What is the top-up limit for my card?,60
2278,Tell me if there is a top-up limit.,60
2279,What number of times can I top-up?,60
2280,is there a limit to top up,60
2281,What's the maximum amount I can top up my card with please?,60
2282,How can I information on my limit for top-ups?,60
2283,It seems I need to get information on limits for top-ups.,60
2284,Are there any top-up limits involved?,60
2285,What is my top-up limit?,60
2286,Are there limits with top-up?,60
2287,What is the max top-up?,60
2288,What is your maximum top up limit per day?,60
2289,"I need to add a serious amount of cash to my card, how do I do that?",60
2290,Tell me about the limit for top ups.,60
2291,Is there a limit to my top-up?,60
2292,Is there a topping up limit?,60
2293,Can I create my own top-up limit?,60
2294,Can I top up?,60
2295,How much could I top up?,60
2296,How many top-ups can be approved?,60
2297,What is the top-up limit?,60
2298,Do you limit my top-offs?,60
2299,Is the top-up amount unlimited?,60
2300,How many top-ups can I use?,60
2301,Is there a maximum for top-ups?,60
2302,Will you set a limit to my top-up?,60
2303,Is there a top-up limit?,60
2304,How often am I able to top-up?,60
2305,Can someone please tell me how much I can top-up?,60
2306,What is the maximum for top-ups?,60
2307,Do you have any top-up limits?,60
2308,Do top-ups have a limit?,60
2309,Can I top up any amount?,60
2310,Can I use as many top-ups as I want?,60
2311,Do I need to use a limit on top-ups?,60
2312,What amount can I top-up?,60
2313,Can you tell me the limit for top ups?,60
2314,I need someone to assist me with explaining how much I can top-up.,60
2315,What is the most I can top-up?,60
2316,Is there a limit for top ups?,60
2317,What is the max I can top up?,60
2318,How often can I top up my account?,60
2319,What's the amount that I can top-up?,60
2320,Do you limit my top-ups?,60
2321,is there a limit on top ups,60
2322,What is the top-up limit on my cards?,60
2323,What's my limit for topping up?,60
2324,what are limits to top up,60
2325,Is there any amount in which I would get cut off from topping up?,60
2326,How much is the limit for top-ups?,60
2327,How much can I top up on my card?,60
2328,limits on top ups,60
2329,What is the daily limit on my card?,60
2330,What's the top-up limit?,60
2331,Why did I only receive a partial amount of what I tried to withdraw?,75
2332,my atm transaction was wrong,75
2333,why did i only get 20.00,75
2334,Why is my cash request and the amount I received different?,75
2335,"I tried to withdraw $100, all it gave me was $20.",75
2336,The ATM didn't give me enough money.,75
2337,When I went to withdraw cash today the ATM gave me the wrong amount of cash. The app is showing a larger amount.,75
2338,I didn't get the all the cash i wanted from the atm,75
2339,I received $20 but I entered $100,75
2340,"Hi, I used an ATM today to take money out of my account, but the amount it gave me is not the amount I requested. What should I do?",75
2341,Did a WD earlier at an ATM.  The amount showing in the App is more than I got though.,75
2342,I didn't get the correct amount of money from the ATM machine,75
2343,Some cash was missing at ATM.,75
2344,I didn't get all the cash I asked for,75
2345,I tried to withdraw $100 but only got $20. What happened?,75
2346,how come when i asked for 100 it only gave me 20.00 in the app,75
2347,Asked for $100 but only got $20. Why would this happen?,75
2348,I wanted to withdraw $100 from the ATM but I only got $20,75
2349,I got less money than I asked for.,75
2350,"Hi, Please help me to request cash back. As i have been withdrawn money from ATM, but i got wrong amount. in Application its showing the amount i have been charged through.",75
2351,The cash I wanted wasn't there.,75
2352,I requested a higher amount for my cash withdrawal,75
2353,The amount of cash I received did not match the amount I requested,75
2354,The ATM didn't give me the full requested amount,75
2355,The amount of cash I received was not the full amount,75
2356,How can I request cash back? The ATM just gave me the wrong amount that I've been charged though...,75
2357,I was only given $20 after trying to withdraw $100,75
2358,I received less cash than the amount I specified in the ATM.,75
2359,I went tot the ATM earlier today and didn't realize this till now but I did not get all the money I requested.  I believe my account was charged for 100 but I only got 80.  Is there any way we can solve this problem?,75
2360,I got less cash than what I specified at the ATM.,75
2361,Why did I not get the amount of money I requested?,75
2362,I'm at the ATM right now and it only allowed me to withdraw 10 pounds instead of my requested 30. What's going on? How can I fix this?,75
2363,I got $20 when I should've gotten $100,75
2364,How can I request cash back? The ATM gave me the wrong amount that I've been charged though...,75
2365,I didn't receive the amount of cash I requested for the ATM.,75
2366,my cash balance less than what I thought,75
2367,It didn't give me my cash,75
2368,It kept my cash,75
2369,I only got $20 of the $100 that I attempted to withdraw.,75
2370,"Hi, I draw out some money from the ATM today. The ATM has given me wrong amount and the application is displaying more amount than i withdraw.",75
2371,I tried taking out 30 pounds from the ATM just now and it only gave me 10. Why would it do that? I need the 30 pounds now!,75
2372,"HELP! I tried to get cash and it gave me some, but not the right amount!",75
2373,"I am calling because the ATM didn't give me the right amount of cash, but my app shows the actual amount I wanted to withdraw. What should I do to get my money back?",75
2374,Why didn't I receive the right amount of cash?,75
2375,Why didn't I receive the right amount of cash at the ATM?,75
2376,I received the wrong amount of cash back,75
2377,Why did I only get $20 now the full amount I wanted?,75
2378,The amount of cash I selected to withdraw is different than what I received.,75
